,institution_name,classificationcode,sports,gender,exp,opexpperpart,opexpperteam,partic,rev
34022,Widener University,6,Swimming,men,94227.0,491.0,12765.0,26.0,95536.0
34023,Widener University,6,Swimming,women,93755.0,672.0,12763.0,19.0,95064.0
34024,Widener University,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34025,Widener University,6,Volleyball,women,109783.0,738.0,11073.0,15.0,113622.0
34026,Wilberforce University,10,Basketball,men,238699.0,3118.0,46774.0,15.0,238699.0
34027,Wilberforce University,10,Basketball,women,185503.0,2428.0,36426.0,15.0,185503.0
34028,Wilberforce University,10,"Track and Field, X-Country",men,1492.0,230.0,1148.0,5.0,1492.0
34029,Wilberforce University,10,"Track and Field, X-Country",women,2088.0,230.0,1608.0,7.0,2088.0
34030,Wilkes University,6,Baseball,men,92493.0,1505.0,57184.0,38.0,94931.0
34031,Wilkes University,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
34032,Wilkes University,6,Basketball,men,162216.0,2803.0,36438.0,13.0,183900.0
34033,Wilkes University,6,Basketball,women,97305.0,1166.0,20987.0,18.0,97373.0
34034,Wilkes University,6,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
34035,Wilkes University,6,Field Hockey,women,90686.0,1078.0,21560.0,20.0,96617.0
34036,Wilkes University,6,Football,men,448925.0,750.0,72730.0,97.0,458211.0
34037,Wilkes University,6,Football,women,0.0,0.0,0.0,0.0,0.0
34038,Wilkes University,6,Golf,men,14808.0,552.0,4964.0,9.0,16653.0
34039,Wilkes University,6,Golf,women,6904.0,533.0,2665.0,5.0,6904.0
34040,Wilkes University,6,Lacrosse,men,86048.0,587.0,14676.0,25.0,87851.0
34041,Wilkes University,6,Lacrosse,women,95606.0,2450.0,36749.0,15.0,96356.0
34042,Wilkes University,6,Soccer,men,115166.0,907.0,24484.0,27.0,127399.0
34043,Wilkes University,6,Soccer,women,152083.0,2583.0,64569.0,25.0,153001.0
34044,Wilkes University,6,Softball,men,0.0,0.0,0.0,0.0,0.0
34045,Wilkes University,6,Softball,women,95848.0,1750.0,29746.0,17.0,98959.0
34046,Wilkes University,6,Swimming,men,69482.0,800.0,14402.0,18.0,70526.0
34047,Wilkes University,6,Swimming,women,54602.0,1303.0,15633.0,12.0,55598.0
34048,Wilkes University,6,Tennis,men,64164.0,2717.0,29890.0,11.0,71359.0
34049,Wilkes University,6,Tennis,women,57109.0,1712.0,23973.0,14.0,61549.0
34050,Wilkes University,6,"Track and Field, X-Country",men,20053.0,554.0,6648.0,12.0,23613.0
34051,Wilkes University,6,"Track and Field, X-Country",women,20650.0,581.0,7557.0,13.0,23310.0
34052,Wilkes University,6,Volleyball,men,63723.0,2694.0,29635.0,11.0,65894.0
34053,Wilkes University,6,Volleyball,women,59483.0,1624.0,22737.0,14.0,71589.0
34054,Wilkes University,6,Wrestling,men,128574.0,968.0,32902.0,34.0,190044.0
34055,Wilkes University,6,Wrestling,women,0.0,0.0,0.0,0.0,0.0
34056,Willamette University,6,Baseball,men,182770.0,2797.0,78319.0,28.0,182770.0
34057,Willamette University,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
34058,Willamette University,6,Basketball,men,203224.0,1770.0,38941.0,22.0,208859.0
34059,Willamette University,6,Basketball,women,172198.0,2826.0,39568.0,14.0,180198.0
34060,Willamette University,6,Football,men,621714.0,1924.0,169352.0,88.0,639567.0
34061,Willamette University,6,Football,women,0.0,0.0,0.0,0.0,0.0
34062,Willamette University,6,Golf,men,68028.0,5069.0,40551.0,8.0,68028.0
34063,Willamette University,6,Golf,women,37972.0,5935.0,11870.0,2.0,37972.0
34064,Willamette University,6,Soccer,men,152664.0,1445.0,43355.0,30.0,152664.0
34065,Willamette University,6,Soccer,women,140946.0,1486.0,35662.0,24.0,140946.0
34066,Willamette University,6,Softball,men,0.0,0.0,0.0,0.0,0.0
34067,Willamette University,6,Softball,women,158283.0,2492.0,47343.0,19.0,158283.0
34068,Willamette University,6,Swimming,men,87130.0,1408.0,21123.0,15.0,87364.0
34069,Willamette University,6,Swimming,women,91353.0,1401.0,23819.0,17.0,91618.0
34070,Willamette University,6,Tennis,men,49100.0,1079.0,12950.0,12.0,49100.0
34071,Willamette University,6,Tennis,women,81345.0,1804.0,16240.0,9.0,81941.0
34072,Willamette University,6,"Track and Field, Outdoor",men,100939.0,1348.0,31013.0,23.0,110920.0
34073,Willamette University,6,"Track and Field, Outdoor",women,102287.0,1234.0,29604.0,24.0,112268.0
34074,Willamette University,6,"Track and Field, X-Country",men,92302.0,2230.0,24532.0,11.0,102618.0
34075,Willamette University,6,"Track and Field, X-Country",women,86650.0,2230.0,20071.0,9.0,86650.0
34076,Willamette University,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34077,Willamette University,6,Volleyball,women,156672.0,3128.0,46920.0,15.0,156672.0
34078,William Carey University,9,Baseball,men,588992.0,7450.0,216055.0,29.0,625343.0
34079,William Carey University,9,Baseball,women,0.0,0.0,0.0,0.0,0.0
34080,William Carey University,9,Basketball,men,696515.0,2619.0,136194.0,52.0,705012.0
34081,William Carey University,9,Basketball,women,349558.0,4695.0,84513.0,18.0,365519.0
34082,William Carey University,9,Golf,men,183404.0,3429.0,44571.0,13.0,189559.0
34083,William Carey University,9,Golf,women,141607.0,5701.0,39904.0,7.0,144921.0
34084,William Carey University,9,Soccer,men,601037.0,2101.0,123983.0,59.0,600290.0
34085,William Carey University,9,Soccer,women,419391.0,3664.0,98917.0,27.0,424866.0
34086,William Carey University,9,Softball,men,0.0,0.0,0.0,0.0,0.0
34087,William Carey University,9,Softball,women,360545.0,4995.0,99908.0,20.0,380885.0
34088,William Carey University,9,Tennis,men,157474.0,1701.0,20411.0,12.0,158640.0
34089,William Carey University,9,Tennis,women,132879.0,1701.0,20411.0,12.0,132946.0
34090,William Carey University,9,"Track and Field, Indoor",men,99994.0,921.0,13810.0,15.0,99299.0
34091,William Carey University,9,"Track and Field, Indoor",women,41465.0,921.0,6444.0,7.0,42270.0
34092,William Carey University,9,"Track and Field, Outdoor",men,104950.0,961.0,17289.0,18.0,104255.0
34093,William Carey University,9,"Track and Field, Outdoor",women,54681.0,960.0,14407.0,15.0,55486.0
34094,William Carey University,9,"Track and Field, X-Country",men,75840.0,1686.0,10116.0,6.0,75840.0
34095,William Carey University,9,"Track and Field, X-Country",women,87123.0,1686.0,13489.0,8.0,87123.0
34096,William Carey University,9,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34097,William Carey University,9,Volleyball,women,201821.0,4673.0,60754.0,13.0,205253.0
34098,William Jessup University,9,Baseball,men,412841.0,3164.0,117081.0,37.0,419362.0
34099,William Jessup University,9,Baseball,women,0.0,0.0,0.0,0.0,0.0
34100,William Jessup University,9,Basketball,men,494386.0,4285.0,119989.0,28.0,525634.0
34101,William Jessup University,9,Basketball,women,288615.0,4710.0,61231.0,13.0,288615.0
34102,William Jessup University,9,Golf,men,107470.0,6511.0,52087.0,8.0,120865.0
34103,William Jessup University,9,Golf,women,0.0,0.0,0.0,0.0,0.0
34104,William Jessup University,9,Soccer,men,274416.0,1825.0,45635.0,25.0,274416.0
34105,William Jessup University,9,Soccer,women,419741.0,1494.0,53767.0,36.0,453680.0
34106,William Jessup University,9,Softball,men,0.0,0.0,0.0,0.0,0.0
34107,William Jessup University,9,Softball,women,256475.0,2205.0,52923.0,24.0,265240.0
34108,William Jessup University,9,"Track and Field, Indoor",men,0.0,0.0,0.0,0.0,0.0
34109,William Jessup University,9,"Track and Field, Indoor",women,21824.0,288.0,6910.0,24.0,21824.0
34110,William Jessup University,9,"Track and Field, Outdoor",men,109602.0,1310.0,30133.0,23.0,116055.0
34111,William Jessup University,9,"Track and Field, Outdoor",women,119622.0,1307.0,31362.0,24.0,140595.0
34112,William Jessup University,9,"Track and Field, X-Country",men,108295.0,842.0,9260.0,11.0,108295.0
34113,William Jessup University,9,"Track and Field, X-Country",women,98741.0,836.0,10870.0,13.0,104289.0
34114,William Jessup University,9,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34115,William Jessup University,9,Volleyball,women,397695.0,2294.0,64240.0,28.0,397695.0
34116,William Jewell College,4,All Track Combined,men,185241.0,709.0,25521.0,36.0,185241.0
34117,William Jewell College,4,All Track Combined,women,297200.0,436.0,27467.0,63.0,297200.0
34118,William Jewell College,4,Baseball,men,417304.0,2028.0,81110.0,40.0,441783.0
34119,William Jewell College,4,Baseball,women,0.0,0.0,0.0,0.0,0.0
34120,William Jewell College,4,Basketball,men,618581.0,3940.0,59104.0,15.0,638561.0
34121,William Jewell College,4,Basketball,women,462443.0,3280.0,49206.0,15.0,463148.0
34122,William Jewell College,4,Football,men,1812307.0,1629.0,170996.0,105.0,1814042.0
34123,William Jewell College,4,Football,women,0.0,0.0,0.0,0.0,0.0
34124,William Jewell College,4,Golf,men,104581.0,2000.0,23994.0,12.0,109696.0
34125,William Jewell College,4,Golf,women,114479.0,3671.0,33043.0,9.0,116054.0
34126,William Jewell College,4,Soccer,men,248502.0,939.0,28161.0,30.0,248961.0
34127,William Jewell College,4,Soccer,women,337590.0,1322.0,30407.0,23.0,337768.0
34128,William Jewell College,4,Softball,men,0.0,0.0,0.0,0.0,0.0
34129,William Jewell College,4,Softball,women,399145.0,2713.0,59677.0,22.0,402940.0
34130,William Jewell College,4,Swimming,men,303148.0,2079.0,54064.0,26.0,303248.0
34131,William Jewell College,4,Swimming,women,313154.0,2482.0,62058.0,25.0,313154.0
34132,William Jewell College,4,Tennis,men,219838.0,2374.0,26119.0,11.0,221051.0
34133,William Jewell College,4,Tennis,women,175793.0,1808.0,21699.0,12.0,181324.0
34134,William Jewell College,4,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34135,William Jewell College,4,Volleyball,women,286247.0,2560.0,48648.0,19.0,304620.0
34136,William Paterson University of New Jersey,6,Baseball,men,213890.0,2834.0,85006.0,30.0,224060.0
34137,William Paterson University of New Jersey,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
34138,William Paterson University of New Jersey,6,Basketball,men,129100.0,1930.0,30887.0,16.0,132892.0
34139,William Paterson University of New Jersey,6,Basketball,women,153635.0,2394.0,31122.0,13.0,154738.0
34140,William Paterson University of New Jersey,6,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
34141,William Paterson University of New Jersey,6,Field Hockey,women,110893.0,936.0,19666.0,21.0,111155.0
34142,William Paterson University of New Jersey,6,Football,men,407540.0,1073.0,91173.0,85.0,417374.0
34143,William Paterson University of New Jersey,6,Football,women,0.0,0.0,0.0,0.0,0.0
34144,William Paterson University of New Jersey,6,Golf,men,23439.0,1174.0,11739.0,10.0,23439.0
34145,William Paterson University of New Jersey,6,Golf,women,0.0,0.0,0.0,0.0,0.0
34146,William Paterson University of New Jersey,6,Soccer,men,104970.0,1261.0,31525.0,25.0,107665.0
34147,William Paterson University of New Jersey,6,Soccer,women,110623.0,881.0,21150.0,24.0,113098.0
34148,William Paterson University of New Jersey,6,Softball,men,0.0,0.0,0.0,0.0,0.0
34149,William Paterson University of New Jersey,6,Softball,women,186452.0,2704.0,56777.0,21.0,197717.0
34150,William Paterson University of New Jersey,6,Swimming and Diving,men,87262.0,1022.0,18398.0,18.0,90633.0
34151,William Paterson University of New Jersey,6,Swimming and Diving,women,87373.0,1292.0,18094.0,14.0,90773.0
34152,William Paterson University of New Jersey,6,Tennis,men,0.0,0.0,0.0,0.0,0.0
34153,William Paterson University of New Jersey,6,Tennis,women,18953.0,1075.0,9672.0,9.0,19007.0
34154,William Paterson University of New Jersey,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34155,William Paterson University of New Jersey,6,Volleyball,women,52434.0,1243.0,14917.0,12.0,52491.0
34156,William Peace University,7,Baseball,men,104437.0,2289.0,82414.0,36.0,104437.0
34157,William Peace University,7,Baseball,women,0.0,0.0,0.0,0.0,0.0
34158,William Peace University,7,Basketball,men,108476.0,2976.0,53562.0,18.0,108476.0
34159,William Peace University,7,Basketball,women,52978.0,3352.0,30170.0,9.0,52978.0
34160,William Peace University,7,Golf,men,34326.0,3427.0,17135.0,5.0,34326.0
34161,William Peace University,7,Golf,women,0.0,0.0,0.0,0.0,0.0
34162,William Peace University,7,Soccer,men,89151.0,1416.0,42474.0,30.0,89151.0
34163,William Peace University,7,Soccer,women,81198.0,1909.0,28638.0,15.0,81198.0
34164,William Peace University,7,Softball,men,0.0,0.0,0.0,0.0,0.0
34165,William Peace University,7,Softball,women,62174.0,1589.0,33360.0,21.0,62174.0
34166,William Peace University,7,Tennis,men,15417.0,694.0,4861.0,7.0,15417.0
34167,William Peace University,7,Tennis,women,17318.0,807.0,4036.0,5.0,17318.0
34168,William Peace University,7,"Track and Field, X-Country",men,11446.0,818.0,4091.0,5.0,11446.0
34169,William Peace University,7,"Track and Field, X-Country",women,10072.0,598.0,4189.0,7.0,10072.0
34170,William Peace University,7,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34171,William Peace University,7,Volleyball,women,107032.0,2702.0,32424.0,12.0,107032.0
34172,William Penn University,9,Baseball,men,541756.0,1573.0,45614.0,29.0,541756.0
34173,William Penn University,9,Baseball,women,0.0,0.0,0.0,0.0,0.0
34174,William Penn University,9,Basketball,men,457469.0,2930.0,52737.0,18.0,461723.0
34175,William Penn University,9,Basketball,women,392451.0,2236.0,42492.0,19.0,392451.0
34176,William Penn University,9,Bowling,men,153450.0,2045.0,18406.0,9.0,153450.0
34177,William Penn University,9,Bowling,women,152223.0,2779.0,25013.0,9.0,153223.0
34178,William Penn University,9,Football,men,1179859.0,2778.0,163873.0,59.0,1198648.0
34179,William Penn University,9,Football,women,0.0,0.0,0.0,0.0,0.0
34180,William Penn University,9,Golf,men,147042.0,1952.0,15617.0,8.0,147042.0
34181,William Penn University,9,Golf,women,149708.0,2114.0,14798.0,7.0,162842.0
34182,William Penn University,9,Soccer,men,463626.0,976.0,30264.0,31.0,463626.0
34183,William Penn University,9,Soccer,women,400335.0,908.0,21798.0,24.0,403617.0
34184,William Penn University,9,Softball,men,0.0,0.0,0.0,0.0,0.0
34185,William Penn University,9,Softball,women,443549.0,1798.0,41359.0,23.0,443549.0
34186,William Penn University,9,"Track and Field, Indoor",men,271237.0,306.0,7345.0,24.0,271237.0
34187,William Penn University,9,"Track and Field, Indoor",women,151054.0,486.0,6312.0,13.0,151054.0
34188,William Penn University,9,"Track and Field, Outdoor",men,250477.0,334.0,7346.0,22.0,250477.0
34189,William Penn University,9,"Track and Field, Outdoor",women,141102.0,526.0,6312.0,12.0,141102.0
34190,William Penn University,9,"Track and Field, X-Country",men,79913.0,479.0,4315.0,9.0,79913.0
34191,William Penn University,9,"Track and Field, X-Country",women,97757.0,450.0,3152.0,7.0,97757.0
34192,William Penn University,9,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34193,William Penn University,9,Volleyball,women,382886.0,1881.0,41371.0,22.0,390551.0
34194,William Penn University,9,Wrestling,men,288723.0,2212.0,33186.0,15.0,288723.0
34195,William Penn University,9,Wrestling,women,0.0,0.0,0.0,0.0,0.0
34196,William Rainey Harper College,14,Baseball,men,32887.0,673.0,16827.0,25.0,32887.0
34197,William Rainey Harper College,14,Baseball,women,0.0,0.0,0.0,0.0,0.0
34198,William Rainey Harper College,14,Basketball,men,29067.0,1085.0,17367.0,16.0,29067.0
34199,William Rainey Harper College,14,Basketball,women,18178.0,810.0,6478.0,8.0,18178.0
34200,William Rainey Harper College,14,Soccer,men,29873.0,580.0,19143.0,33.0,29873.0
34201,William Rainey Harper College,14,Soccer,women,24488.0,917.0,13758.0,15.0,24488.0
34202,William Rainey Harper College,14,Softball,men,0.0,0.0,0.0,0.0,0.0
34203,William Rainey Harper College,14,Softball,women,24786.0,802.0,11226.0,14.0,24786.0
34204,William Rainey Harper College,14,"Track and Field, Outdoor",men,32192.0,957.0,22969.0,24.0,32192.0
34205,William Rainey Harper College,14,"Track and Field, Outdoor",women,22621.0,957.0,13398.0,14.0,22621.0
34206,William Rainey Harper College,14,"Track and Field, X-Country",men,16390.0,985.0,10840.0,11.0,16390.0
34207,William Rainey Harper College,14,"Track and Field, X-Country",women,16390.0,985.0,10840.0,11.0,16390.0
34208,William Rainey Harper College,14,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34209,William Rainey Harper College,14,Volleyball,women,37004.0,1775.0,26624.0,15.0,37004.0
34210,William Rainey Harper College,14,Wrestling,men,52840.0,1402.0,30853.0,22.0,52840.0
34211,William Rainey Harper College,14,Wrestling,women,0.0,0.0,0.0,0.0,0.0
34212,William Woods University,9,All Track Combined,men,435641.0,810.0,40522.0,50.0,435641.0
34213,William Woods University,9,All Track Combined,women,417779.0,752.0,40611.0,54.0,417779.0
34214,William Woods University,9,Baseball,men,575673.0,1930.0,79143.0,41.0,578484.0
34215,William Woods University,9,Baseball,women,0.0,0.0,0.0,0.0,0.0
34216,William Woods University,9,Basketball,men,432219.0,2606.0,57335.0,22.0,437240.0
34217,William Woods University,9,Basketball,women,386628.0,3358.0,67162.0,20.0,386628.0
34218,William Woods University,9,Golf,men,235946.0,2157.0,45294.0,21.0,239040.0
34219,William Woods University,9,Golf,women,257235.0,4286.0,55713.0,13.0,260329.0
34220,William Woods University,9,Soccer,men,420179.0,688.0,23388.0,34.0,420179.0
34221,William Woods University,9,Soccer,women,348629.0,1150.0,29888.0,26.0,348629.0
34222,William Woods University,9,Softball,men,0.0,0.0,0.0,0.0,0.0
34223,William Woods University,9,Softball,women,402961.0,3474.0,83387.0,24.0,402961.0
34224,William Woods University,9,Tennis,men,260358.0,3223.0,38680.0,12.0,260615.0
34225,William Woods University,9,Tennis,women,272996.0,2994.0,38920.0,13.0,273788.0
34226,William Woods University,9,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34227,William Woods University,9,Volleyball,women,364409.0,1841.0,46024.0,25.0,364409.0
34228,Williams Baptist College,9,Baseball,men,554557.0,1114.0,53493.0,48.0,554557.0
34229,Williams Baptist College,9,Baseball,women,0.0,0.0,0.0,0.0,0.0
34230,Williams Baptist College,9,Basketball,men,248208.0,2513.0,37699.0,15.0,248208.0
34231,Williams Baptist College,9,Basketball,women,251904.0,2907.0,40693.0,14.0,251904.0
34232,Williams Baptist College,9,Soccer,men,373694.0,1182.0,31927.0,27.0,373694.0
34233,Williams Baptist College,9,Soccer,women,238002.0,1516.0,28797.0,19.0,238002.0
34234,Williams Baptist College,9,Softball,men,0.0,0.0,0.0,0.0,0.0
34235,Williams Baptist College,9,Softball,women,340363.0,1541.0,44693.0,29.0,340363.0
34236,Williams Baptist College,9,"Track and Field, Indoor",men,44519.0,607.0,11525.0,19.0,44519.0
34237,Williams Baptist College,9,"Track and Field, Indoor",women,33740.0,907.0,10879.0,12.0,33740.0
34238,Williams Baptist College,9,"Track and Field, Outdoor",men,49019.0,640.0,11525.0,18.0,49019.0
34239,Williams Baptist College,9,"Track and Field, Outdoor",women,37420.0,837.0,10879.0,13.0,37420.0
34240,Williams Baptist College,9,"Track and Field, X-Country",men,107299.0,1074.0,18257.0,17.0,107299.0
34241,Williams Baptist College,9,"Track and Field, X-Country",women,60671.0,1705.0,15349.0,9.0,60671.0
34242,Williams Baptist College,9,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34243,Williams Baptist College,9,Volleyball,women,202429.0,1699.0,27181.0,16.0,202429.0
34244,Williams Baptist College,9,Wrestling,men,404507.0,1991.0,61719.0,31.0,404507.0
34245,Williams Baptist College,9,Wrestling,women,0.0,0.0,0.0,0.0,0.0
34246,Williams College,6,Baseball,men,203325.0,2961.0,85865.0,29.0,203325.0
34247,Williams College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
34248,Williams College,6,Basketball,men,211853.0,4766.0,76252.0,16.0,211853.0
34249,Williams College,6,Basketball,women,226721.0,5002.0,65021.0,13.0,226721.0
34250,Williams College,6,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
34251,Williams College,6,Field Hockey,women,183255.0,1444.0,37535.0,26.0,183255.0
34252,Williams College,6,Football,men,569327.0,1658.0,109411.0,66.0,569327.0
34253,Williams College,6,Football,women,0.0,0.0,0.0,0.0,0.0
34254,Williams College,6,Golf,men,98635.0,2876.0,40265.0,14.0,98635.0
34255,Williams College,6,Golf,women,96500.0,3786.0,34073.0,9.0,96500.0
34256,Williams College,6,Ice Hockey,men,260503.0,3926.0,102079.0,26.0,260503.0
34257,Williams College,6,Ice Hockey,women,180493.0,3409.0,78402.0,23.0,180493.0
34258,Williams College,6,Lacrosse,men,232791.0,2559.0,94673.0,37.0,232791.0
34259,Williams College,6,Lacrosse,women,192883.0,2677.0,61563.0,23.0,192883.0
34260,Williams College,6,Rowing,men,382640.0,3482.0,149720.0,43.0,382640.0
34261,Williams College,6,Rowing,women,304454.0,3944.0,173541.0,44.0,304454.0
34262,Williams College,6,Skiing,men,198378.0,4613.0,87642.0,19.0,198378.0
34263,Williams College,6,Skiing,women,204652.0,4458.0,93613.0,21.0,204652.0
34264,Williams College,6,Soccer,men,161689.0,1106.0,34292.0,31.0,161689.0
34265,Williams College,6,Soccer,women,132107.0,1543.0,44747.0,29.0,132107.0
34266,Williams College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
34267,Williams College,6,Softball,women,220893.0,6299.0,100780.0,16.0,220893.0
34268,Williams College,6,Squash,men,67905.0,1635.0,29427.0,18.0,67905.0
34269,Williams College,6,Squash,women,89551.0,4627.0,50901.0,11.0,89551.0
34270,Williams College,6,Swimming and Diving,men,149811.0,2305.0,69157.0,30.0,149811.0
34271,Williams College,6,Swimming and Diving,women,167588.0,2722.0,87114.0,32.0,167588.0
34272,Williams College,6,Tennis,men,139830.0,4531.0,54377.0,12.0,139830.0
34273,Williams College,6,Tennis,women,165938.0,6381.0,70194.0,11.0,165938.0
34274,Williams College,6,"Track and Field, Indoor",men,105753.0,493.0,30097.0,61.0,105753.0
34275,Williams College,6,"Track and Field, Indoor",women,109102.0,633.0,29755.0,47.0,109102.0
34276,Williams College,6,"Track and Field, Outdoor",men,167148.0,1603.0,91346.0,57.0,167148.0
34277,Williams College,6,"Track and Field, Outdoor",women,174268.0,1973.0,94686.0,48.0,174268.0
34278,Williams College,6,"Track and Field, X-Country",men,91671.0,413.0,20261.0,49.0,91671.0
34279,Williams College,6,"Track and Field, X-Country",women,91354.0,533.0,20245.0,38.0,91354.0
34280,Williams College,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34281,Williams College,6,Volleyball,women,122264.0,2536.0,30429.0,12.0,122264.0
34282,Williams College,6,Wrestling,men,173831.0,3374.0,70863.0,21.0,173831.0
34283,Williams College,6,Wrestling,women,0.0,0.0,0.0,0.0,0.0
34284,Williston State College,12,Baseball,men,155964.0,1852.0,72241.0,39.0,155964.0
34285,Williston State College,12,Baseball,women,0.0,0.0,0.0,0.0,0.0
34286,Williston State College,12,Basketball,men,226379.0,4922.0,59062.0,12.0,226379.0
34287,Williston State College,12,Basketball,women,94932.0,3550.0,31948.0,9.0,94932.0
34288,Williston State College,12,Ice Hockey,men,165062.0,3141.0,109918.0,35.0,165062.0
34289,Williston State College,12,Ice Hockey,women,0.0,0.0,0.0,0.0,0.0
34290,Williston State College,12,Softball,men,0.0,0.0,0.0,0.0,0.0
34291,Williston State College,12,Softball,women,121762.0,4012.0,64191.0,16.0,121762.0
34292,Williston State College,12,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34293,Williston State College,12,Volleyball,women,107817.0,3838.0,46056.0,12.0,107817.0
34294,Wilmington College,6,All Track Combined,men,100147.0,768.0,37629.0,49.0,100147.0
34295,Wilmington College,6,All Track Combined,women,101117.0,689.0,29619.0,43.0,101117.0
34296,Wilmington College,6,Baseball,men,49102.0,889.0,25780.0,29.0,49102.0
34297,Wilmington College,6,Baseball,women,0.0,0.0,0.0,0.0,0.0
34298,Wilmington College,6,Basketball,men,137432.0,1908.0,34350.0,18.0,137432.0
34299,Wilmington College,6,Basketball,women,141953.0,2427.0,36400.0,15.0,141953.0
34300,Wilmington College,6,Football,men,301121.0,1028.0,73990.0,72.0,301121.0
34301,Wilmington College,6,Football,women,0.0,0.0,0.0,0.0,0.0
34302,Wilmington College,6,Lacrosse,men,88130.0,2700.0,54000.0,20.0,88130.0
34303,Wilmington College,6,Lacrosse,women,91152.0,2686.0,42980.0,16.0,91152.0
34304,Wilmington College,6,Soccer,men,57414.0,577.0,18450.0,32.0,57414.0
34305,Wilmington College,6,Soccer,women,76204.0,742.0,18555.0,25.0,76204.0
34306,Wilmington College,6,Softball,men,0.0,0.0,0.0,0.0,0.0
34307,Wilmington College,6,Softball,women,74791.0,714.0,14999.0,21.0,74791.0
34308,Wilmington College,6,Swimming,men,74744.0,497.0,9935.0,20.0,74744.0
34309,Wilmington College,6,Swimming,women,75248.0,587.0,9975.0,17.0,75248.0
34310,Wilmington College,6,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34311,Wilmington College,6,Volleyball,women,38399.0,927.0,12977.0,14.0,38399.0
34312,Wilmington University,5,Baseball,men,438124.0,3734.0,141881.0,38.0,438124.0
34313,Wilmington University,5,Baseball,women,0.0,0.0,0.0,0.0,0.0
34314,Wilmington University,5,Basketball,men,220790.0,4070.0,73261.0,18.0,220790.0
34315,Wilmington University,5,Basketball,women,208906.0,5715.0,91441.0,16.0,208906.0
34316,Wilmington University,5,Bowling,men,0.0,0.0,0.0,0.0,0.0
34317,Wilmington University,5,Bowling,women,94598.0,7882.0,39409.0,5.0,94598.0
34318,Wilmington University,5,Golf,men,236197.0,16290.0,162900.0,10.0,236197.0
34319,Wilmington University,5,Golf,women,0.0,0.0,0.0,0.0,0.0
34320,Wilmington University,5,Lacrosse,men,0.0,0.0,0.0,0.0,0.0
34321,Wilmington University,5,Lacrosse,women,175708.0,4296.0,73025.0,17.0,175708.0
34322,Wilmington University,5,Soccer,men,252340.0,2742.0,101455.0,37.0,252340.0
34323,Wilmington University,5,Soccer,women,223619.0,3247.0,71430.0,22.0,223619.0
34324,Wilmington University,5,Softball,men,0.0,0.0,0.0,0.0,0.0
34325,Wilmington University,5,Softball,women,382035.0,6613.0,132255.0,20.0,382035.0
34326,Wilmington University,5,Tennis,men,0.0,0.0,0.0,0.0,0.0
34327,Wilmington University,5,Tennis,women,122444.0,5588.0,44704.0,8.0,122444.0
34328,Wilmington University,5,"Track and Field, X-Country",men,88487.0,3001.0,36015.0,12.0,88487.0
34329,Wilmington University,5,"Track and Field, X-Country",women,81757.0,3001.0,36015.0,12.0,81757.0
34330,Wilmington University,5,Volleyball,men,0.0,0.0,0.0,0.0,0.0
34331,Wilmington University,5,Volleyball,women,216808.0,5573.0,89171.0,16.0,216808.0
34332,Wilson College,7,Basketball,men,70376.0,2060.0,26781.0,13.0,70376.0
34333,Wilson College,7,Basketball,women,58130.0,2426.0,19404.0,8.0,58130.0
34334,Wilson College,7,Field Hockey,men,0.0,0.0,0.0,0.0,0.0
34335,Wilson College,7,Field Hockey,women,96173.0,2051.0,43065.0,21.0,96173.0
34336,Wilson College,7,Golf,men,27234.0,1519.0,10633.0,7.0,27234.0
34337,Wilson College,7,Golf,women,0.0,0.0,0.0,0.0,0.0
34338,Wilson College,7,Soccer,men,102838.0,2063.0,47460.0,23.0,102838.0
34339,Wilson College,7,Soccer,women,52842.0,1058.0,17987.0,17.0,52842.0
34340,Wilson College,7,Softball,men,0.0,0.0,0.0,0.0,0.0
34341,Wilson College,7,Softball,women,107416.0,2703.0,54062.0,20.0,107416.0
34342,Wilson College,7,Volleyball,men,55583.0,3589.0,28709.0,8.0,55583.0
34343,Wilson College,7,Volleyball,women,68252.0,2770.0,27702.0,10.0,68252.0
34344,Wingate University,4,All Track Combined,men,401614.0,758.0,62118.0,82.0,431798.0
34345,Wingate University,4,All Track Combined,women,432188.0,676.0,60179.0,89.0,464119.0
